epoch,loss,accuracy,wf1,uar,lr,time_epoch_sec,optimizer_steps
1,0.5903470255458272,0.9721421464833286,0.9721520194067494,0.9691992363802157,2e-05,1904.25825,2450.0
2,0.5901367201879988,0.972461032169188,0.9724664855894932,0.9686175392198029,2e-05,1913.018,2450.0
3,0.5858727605988375,0.9744381234215158,0.974447123422408,0.9714415233521452,2e-05,1871.058625,2450.0
4,0.5846383082124329,0.9760453072782469,0.9760554856729956,0.9734067927206883,2e-05,1869.99025,2450.0
5,0.5758252344331212,0.9779841322482716,0.9779917231728037,0.9753621627392567,2e-05,1919.56225,2450.0
6,0.5768511629599711,0.9780479093854435,0.9780539144555895,0.9756319263057797,2e-05,1902.245125,2450.0
7,0.5715551442396136,0.980318375468762,0.9803253362383495,0.9776946394049846,1e-05,1926.098375,2450.0
8,0.5569405565988914,0.9864282252098268,0.9864331186993116,0.984427252194297,1e-05,1902.934,2450.0
