epoch,loss,accuracy,wf1,uar,lr,time_epoch_sec,optimizer_steps
1,0.9976909216554903,0.9718690559615577,0.9719184088019085,0.9683837206852451,1e-05,278.51225,313.0
2,0.9750492552019165,0.9801781960156172,0.9802118646478513,0.9759188600146157,1e-05,245.101859375,313.0
3,0.9728156548861997,0.9812794073480829,0.9813065498054204,0.9784033416435076,5e-06,244.460890625,313.0
4,0.9600131598866515,0.9864851336470117,0.9864969986823856,0.982885720831457,5e-06,246.1600625,313.0
