epoch,loss,accuracy,wf1,uar,lr,time_epoch_sec,optimizer_steps
1,0.9472514393928949,0.991490639703674,0.991494874311114,0.9901192345291292,1e-05,283.79559375,313.0
2,0.9432038855464361,0.9925918510361398,0.9925928696198327,0.9922587774750566,1e-05,245.617046875,313.0
3,0.9448257137769837,0.9931925117629392,0.993199852128235,0.9908947042926064,5e-06,244.278640625,313.0
4,0.9424063122323808,0.994293723095405,0.9942973262893785,0.9917955302053004,5e-06,247.0701875,313.0
