epoch,loss,accuracy,wf1,uar,lr,time_epoch_sec,optimizer_steps
1,0.9465446634232455,0.9921914105516068,0.9921958588857694,0.9901719678993031,1e-05,313.20034375,313.0
2,0.9437834952660229,0.9931925117629392,0.9931945944417021,0.990913285394089,1e-05,245.3903125,313.0
3,0.9459330502221363,0.993092401641806,0.9930980635616035,0.9915483073615791,5e-06,243.80671875,313.0
4,0.9376672841202021,0.9953949344278706,0.9953963693991227,0.9941577511072884,5e-06,246.32384375,313.0
